october_year,source_file,meeting_date,page,projection_date,headcount_date,level,school,asterisk,planning_projection,funded_headcount,difference,pct_difference,is_total,check_ok
2016,enrollment_update_06_compare_proj_head_count_16_2017-01-24.txt,2017-01-24,2,3/1/2016,10/5/2016,district,GRAND TOTAL,False,30434,30141,-293,-1.0,True,True
2016,enrollment_update_06_compare_proj_head_count_16_2017-01-24.txt,2017-01-24,2,3/1/2016,10/5/2016,district,General Fund Grand Total,False,28106,27810,-291,-1.0,True,False
2016,enrollment_update_06_compare_proj_head_count_16_2017-01-24.txt,2017-01-24,2,3/1/2016,10/5/2016,district,Charter Fund Grand Total,False,2328,2331,-2,-0.1,True,False
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,ASPEN CREEK K-5,False,450,466,16,3.6,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,BEAR CREEK,False,429,448,19,4.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,BIRCH,False,360,368,8,2.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,BCSIS,False,306,304,-2,-0.7,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,BOULDER EXPLORE,False,14,0,-14,,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,BOULDER UNIVERSAL,False,0,1,1,,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,COAL CREEK,False,403,416,13,3.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,COLUMBINE,False,481,483,2,0.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,CREEKSIDE,False,270,272,2,0.7,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,CREST VIEW,False,599,582,-17,-2.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,DOUGLASS,False,423,415,-8,-1.9,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,EISENHOWER,False,393,384,-9,-2.3,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,ELDORADO K-5,False,400,406,6,1.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,EMERALD,False,356,360,4,1.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,FIRESIDE,False,428,419,-9,-2.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,FLATIRONS,False,246,245,-1,-0.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,FOOTHILL,False,515,493,-22,-4.3,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,GOLD HILL,True,27,19,-8,-29.6,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,HEATHERWOOD,False,353,336,-17,-4.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,HIGH PEAKS,False,297,299,2,0.7,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,HORIZONS ALTERN.,False,222,234,12,5.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,JAMESTOWN,True,17,17,0,0.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,KOHL,False,440,422,-18,-4.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,LAFAYETTE,False,451,465,14,3.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,LOUISVILLE,False,564,551,-13,-2.3,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,MEADOWLARK K-5,False,334,325,-9,-2.7,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,MESA,False,276,271,-5,-1.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,MONARCH K-5,False,387,379,-8,-2.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,MONTESSORI SCHOOL,False,258,248,-10,-3.9,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,NEDERLAND,False,249,259,10,4.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,PEAK TO PEAK K-5,False,453,450,-3,-0.7,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,PIONEER,False,436,443,7,1.6,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,RYAN,False,431,444,13,3.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,SANCHEZ,False,341,354,13,3.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,SUPERIOR,False,443,457,14,3.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,UNIVERSITY HILL,False,431,423,-8,-1.9,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,WHITTIER,False,413,379,-34,-8.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,TOTAL ELEMENTARY,False,12896,12837,-59,-0.5,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,General Fund Elem Total,False,12221,12153,-68,-0.6,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,1,5/12/2017,10/2/2017,elementary,Charter Fund Elem Total,False,675,684,9,1.3,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,ANGEVINE,False,670,672,2,0.3,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,ASPEN CREEK 6-8,False,434,445,11,2.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,BOULDER UNIVERSAL,True,16,18,2,12.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,BROOMFIELD HEIGHTS,False,527,544,17,3.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,CASEY,False,672,669,-3,-0.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,CENTENNIAL,False,624,646,22,3.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,ELDORADO 6-8,False,463,473,10,2.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,HALCYON 6-8,True,5,4,-1,-20.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,HORIZONS ALTERN.,False,120,114,-6,-5.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,JUSTICE HIGH 6-8,True,4,3,-1,-25.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,LOUISVILLE,False,642,658,16,2.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,MANHATTAN,False,466,488,22,4.7,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,MEADOWLARK 6-8,False,98,110,12,12.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,MONARCH 6-8,False,450,405,-45,-10.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,NEDERLAND 6-8,False,137,124,-13,-9.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,PEAK TO PEAK 6-8,False,404,406,2,0.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,PLATT,False,630,627,-3,-0.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,SOUTHERN HILLS,False,542,555,13,2.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,SUMMIT,False,353,357,4,1.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,TOTAL MIDDLE,False,7257,7318,61,0.8,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,General Fund Middle Total,False,6376,6438,62,1.0,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,middle,Charter Fund Middle Total,False,881,880,-1,-0.1,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,ARAPAHOE RIDGE,True,121,100,-21,-17.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,BOULDER,False,2031,2050,19,0.9,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,BOULDER PREP,False,105,80,-25,-23.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,BOULDER UNIVERSAL,True,49,68,19,38.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,BROOMFIELD,False,1604,1573,-31,-1.9,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,CENTAURUS,False,1249,1218,-31,-2.5,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,FAIRVIEW,False,2202,2223,21,1.0,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,HALCYON 9-12,True,11,8,-3,-27.3,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,JUSTICE HIGH 9-12,False,81,75,-6,-7.4,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,MONARCH,False,1718,1720,2,0.1,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,NEDERLAND,False,127,119,-8,-6.3,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,NEW VISTA,False,290,304,14,4.8,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,PEAK TO PEAK 9-12,False,588,589,1,0.2,False,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,TOTAL SENIOR,False,10176,10127,-49,-0.5,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,General Fund Senior Total,False,9402,9383,-19,-0.2,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,high,Charter Fund Senior Total,False,774,744,-30,-3.9,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,secondary,TOTAL SECONDARY,False,17433,17445,12,0.1,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,district,GRAND TOTAL,False,30329,30282,-47,-0.2,True,True
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,district,General Fund Grand Total,False,27999,27974,,,True,False
2017,enrollment_update_06_compare_projection_to_head_count_2018-01-09.txt,2018-01-09,2,5/12/2017,10/2/2017,district,Charter Fund Grand Total,False,2330,2308,,,True,False
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,ASPEN CREEK K-5,False,476,437,-39,-8.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,BEAR CREEK,False,459,425,-34,-7.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,BIRCH,False,377,346,-31,-8.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,BCSIS,False,303,306,3,1.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,BOULDER EXPLORE,False,0,0,,,False,False
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,BOULDER UNIVERSAL,False,0,4,4,,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,COAL CREEK,False,414,410,-4,-1.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,COLUMBINE,False,476,456,-20,-4.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,CREEKSIDE,False,266,293,27,10.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,CREST VIEW,False,558,566,8,1.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,DOUGLASS,False,382,396,14,3.7,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,EISENHOWER,False,406,407,1,0.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,ELDORADO K-5,False,369,396,27,7.3,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,EMERALD,False,369,387,18,4.9,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,FIRESIDE,False,430,420,-10,-2.3,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,FLATIRONS,False,236,228,-8,-3.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,FOOTHILL,False,482,457,-25,-5.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,GOLD HILL,True,18,19,1,5.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,HEATHERWOOD,False,319,296,-23,-7.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,HIGH PEAKS,False,298,291,-7,-2.3,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,HORIZONS ALTERN.,False,232,234,2,0.9,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,JAMESTOWN,True,15,15,0,0.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,KOHL,False,412,402,-10,-2.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,LAFAYETTE,False,460,427,-33,-7.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,LOUISVILLE,False,545,563,18,3.3,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,MEADOWLARK K-5,False,395,437,42,10.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,MESA,False,256,260,4,1.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,MONARCH K-5,False,375,348,-27,-7.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,MONTESSORI SCHOOL,False,247,254,7,2.8,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,NEDERLAND,False,254,248,-6,-2.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,PEAK TO PEAK K-5,False,450,449,-1,-0.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,PIONEER,False,441,444,3,0.7,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,RYAN,False,434,463,29,6.7,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,SANCHEZ,False,363,331,-32,-8.8,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,SUPERIOR,False,449,439,-10,-2.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,UNIVERSITY HILL,False,430,422,-8,-1.9,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,WHITTIER,False,373,400,27,7.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,TOTAL ELEMENTARY,False,12769,12676,-93,-0.7,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,General Fund Elem Total,False,12087,11993,-94,-0.8,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,1,4/10/2018,10/3/2018,elementary,Charter Fund Elem Total,False,682,683,1,0.1,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,ANGEVINE,False,679,693,14,2.1,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,ASPEN CREEK 6-8,False,411,424,13,3.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,BOULDER UNIVERSAL,True,18,17,-1,-5.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,BROOMFIELD HEIGHTS,False,565,565,0,0.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,CASEY,False,664,668,4,0.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,CENTENNIAL,False,625,634,9,1.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,ELDORADO 6-8,False,446,454,8,1.8,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,HALCYON 6-8,True,4,4,0,0.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,HORIZONS ALTERN.,False,115,114,-1,-0.9,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,JUSTICE HIGH 6-8,True,3,3,0,0.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,LOUISVILLE,False,690,678,-12,-1.7,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,MANHATTAN,False,482,490,8,1.7,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,MEADOWLARK 6-8,False,180,140,-40,-22.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,MONARCH 6-8,False,392,394,2,0.5,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,NEDERLAND 6-8,False,130,125,-5,-3.8,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,PEAK TO PEAK 6-8,False,406,404,-2,-0.5,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,PLATT,False,603,581,-22,-3.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,SOUTHERN HILLS,False,543,538,-5,-0.9,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,SUMMIT,False,359,358,-1,-0.3,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,TOTAL MIDDLE,False,7315,7280,-35,-0.5,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,General Fund Middle Total,False,6432,6401,-31,-0.5,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,middle,Charter Fund Middle Total,False,883,879,-4,-0.5,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,ARAPAHOE RIDGE,True,104,141,37,35.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,BOULDER,False,2097,2092,-5,-0.2,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,BOULDER PREP,False,100,100,0,0.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,BOULDER UNIVERSAL,True,67,42,-25,-37.3,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,BROOMFIELD,False,1594,1562,-32,-2.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,CENTAURUS,False,1277,1308,31,2.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,FAIRVIEW,False,2160,2174,14,0.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,HALCYON 9-12,True,8,8,0,0.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,JUSTICE HIGH 9-12,False,85,93,8,9.4,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,MONARCH,False,1741,1706,-35,-2.0,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,NEDERLAND,False,124,122,-2,-1.6,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,NEW VISTA,False,297,312,15,5.1,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,PEAK TO PEAK 9-12,False,588,593,5,0.9,False,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,TOTAL SENIOR,False,10242,10245,3,0.0,True,True
