Vintage 2024 Prepared October 2025,,,,,,,,,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,householdpopulation,groupquarterspopulation,householdsize,totalhousingunits,occupiedhousingunits,vacanthousingunits,vacancyrate,hpthuratio,countyplace
511,59,8070,Bow Mar (Part),2010,277,277,0,3.04,98,91,7,7.14,2.83,5908070
512,59,8070,Bow Mar (Part),2011,280,280,0,3.04,98,92,6,6.22,2.86,5908070
513,59,8070,Bow Mar (Part),2012,265,265,0,3.04,92,87,5,5.19,2.88,5908070
514,59,8070,Bow Mar (Part),2013,267,267,0,3.04,92,88,4,4.43,2.9,5908070
515,59,8070,Bow Mar (Part),2014,269,269,0,3.04,92,89,3,3.55,2.92,5908070
516,59,8070,Bow Mar (Part),2015,269,269,0,3.03,92,89,3,3.48,2.92,5908070
517,59,8070,Bow Mar (Part),2016,271,271,0,3.03,92,89,3,2.99,2.95,5908070
518,59,8070,Bow Mar (Part),2017,269,269,0,3.03,92,89,3,3.42,2.92,5908070
519,59,8070,Bow Mar (Part),2018,269,269,0,3.03,92,89,3,3.43,2.92,5908070
520,59,8070,Bow Mar (Part),2019,267,267,0,3.03,92,88,4,4.35,2.9,5908070
521,59,8070,Bow Mar (Part),2020,266,266,0,3.02,92,88,4,4.35,2.89,5908070
522,59,8070,Bow Mar (Part),2021,263,263,0,2.99,92,88,4,4.35,2.86,5908070
523,59,8070,Bow Mar (Part),2022,257,257,0,2.92,92,88,4,4.35,2.79,5908070
524,59,8070,Bow Mar (Part),2023,255,255,0,2.9,92,88,4,4.35,2.77,5908070
525,59,8070,Bow Mar (Part),2024,257,257,0,2.89,93,89,4,4.3,2.76,5908070
526,999,8070,Bow Mar (Total),2010,867,867,0,2.99,302,290,12,3.97,2.87,99908070
527,999,8070,Bow Mar (Total),2011,871,871,0,2.99,302,292,10,3.39,2.88,99908070
528,999,8070,Bow Mar (Total),2012,858,858,0,2.98,296,288,8,2.69,2.9,99908070
529,999,8070,Bow Mar (Total),2013,862,862,0,2.98,296,290,6,2.15,2.91,99908070
530,999,8070,Bow Mar (Total),2014,864,864,0,2.97,296,291,5,1.83,2.92,99908070
531,999,8070,Bow Mar (Total),2015,865,865,0,2.97,296,291,5,1.59,2.92,99908070
532,999,8070,Bow Mar (Total),2016,871,871,0,2.96,298,294,4,1.4,2.92,99908070
533,999,8070,Bow Mar (Total),2017,865,865,0,2.96,298,292,6,1.92,2.9,99908070
534,999,8070,Bow Mar (Total),2018,863,863,0,2.95,298,292,6,2,2.9,99908070
535,999,8070,Bow Mar (Total),2019,857,857,0,2.96,298,290,8,2.68,2.88,99908070
536,999,8070,Bow Mar (Total),2020,851,851,0,2.93,298,290,8,2.68,2.86,99908070
537,999,8070,Bow Mar (Total),2021,848,848,0,2.92,298,290,8,2.68,2.85,99908070
538,999,8070,Bow Mar (Total),2022,842,842,0,2.9,298,290,8,2.68,2.83,99908070
539,999,8070,Bow Mar (Total),2023,840,840,0,2.9,298,290,8,2.68,2.82,99908070
540,999,8070,Bow Mar (Total),2024,846,846,0,2.89,301,293,8,2.66,2.81,99908070
541,71,8345,Branson,2010,73,73,0,2.16,46,34,12,26.67,1.59,7108345
542,71,8345,Branson,2011,79,79,0,2.22,46,36,10,22.71,1.72,7108345
543,71,8345,Branson,2012,76,76,0,2.23,46,34,12,25.31,1.65,7108345
544,71,8345,Branson,2013,73,73,0,2.23,46,33,13,28.63,1.59,7108345
545,71,8345,Branson,2014,71,71,0,2.24,46,32,14,31.02,1.54,7108345
546,71,8345,Branson,2015,69,69,0,2.25,46,31,15,33.07,1.5,7108345
547,71,8345,Branson,2016,67,67,0,2.25,46,30,16,35.11,1.46,7108345
548,71,8345,Branson,2017,65,65,0,2.26,46,29,17,37.24,1.41,7108345
549,71,8345,Branson,2018,63,63,0,2.27,46,28,18,39.62,1.37,7108345
550,71,8345,Branson,2019,60,60,0,2.22,46,27,19,41.3,1.3,7108345
551,71,8345,Branson,2020,57,57,0,2.28,46,25,21,45.65,1.24,7108345
552,71,8345,Branson,2021,57,57,0,2.28,46,25,21,45.65,1.24,7108345
553,71,8345,Branson,2022,57,57,0,2.28,46,25,21,45.65,1.24,7108345
554,71,8345,Branson,2023,57,57,0,2.28,46,25,21,45.65,1.24,7108345
555,71,8345,Branson,2024,56,56,0,2.24,46,25,21,45.65,1.22,7108345
556,117,8400,Breckenridge,2010,4552,4449,103,2.28,6915,1951,4964,71.79,0.64,11708400
557,117,8400,Breckenridge,2011,4581,4467,114,2.28,6942,1964,4978,71.71,0.64,11708400
558,117,8400,Breckenridge,2012,4695,4570,125,2.27,6979,2013,4966,71.15,0.65,11708400
559,117,8400,Breckenridge,2013,4847,4712,135,2.27,7011,2080,4931,70.33,0.67,11708400
560,117,8400,Breckenridge,2014,5002,4856,146,2.26,7057,2149,4908,69.54,0.69,11708400
561,117,8400,Breckenridge,2015,5234,5077,157,2.25,7113,2251,4862,68.35,0.71,11708400
562,117,8400,Breckenridge,2016,5382,5214,168,2.25,7122,2318,4804,67.46,0.73,11708400
563,117,8400,Breckenridge,2017,5422,5243,178,2.24,7136,2337,4799,67.25,0.73,11708400
564,117,8400,Breckenridge,2018,5437,5248,189,2.24,7269,2346,4923,67.73,0.72,11708400
565,117,8400,Breckenridge,2019,5373,5173,200,2.23,7344,2319,5025,68.42,0.7,11708400
566,117,8400,Breckenridge,2020,5047,5026,21,2.21,7364,2275,5089,69.11,0.68,11708400
567,117,8400,Breckenridge,2021,4985,4964,21,2.17,7395,2285,5110,69.1,0.67,11708400
568,117,8400,Breckenridge,2022,4943,4922,21,2.11,7546,2331,5215,69.11,0.65,11708400
569,117,8400,Breckenridge,2023,4964,4943,21,2.07,7730,2388,5342,69.11,0.64,11708400
570,117,8400,Breckenridge,2024,5073,5052,21,2.11,7765,2399,5366,69.1,0.65,11708400
571,1,8675,Brighton (Part),2010,33102,31556,1546,2.95,11270,10709,561,4.98,2.8,108675
572,1,8675,Brighton (Part),2011,33607,32057,1550,2.95,11331,10870,461,4.07,2.83,108675
573,1,8675,Brighton (Part),2012,34037,32480,1558,2.95,11394,11005,389,3.41,2.85,108675
574,1,8675,Brighton (Part),2013,35475,33911,1565,2.95,11789,11481,308,2.61,2.88,108675
575,1,8675,Brighton (Part),2014,36042,34470,1571,2.96,11884,11662,222,1.87,2.9,108675
576,1,8675,Brighton (Part),2015,36972,35394,1578,2.96,12092,11967,125,1.04,2.93,108675
577,1,8675,Brighton (Part),2016,37666,36082,1584,2.96,12285,12190,95,0.77,2.94,108675
578,1,8675,Brighton (Part),2017,38848,37257,1591,2.96,12791,12580,211,1.65,2.91,108675
579,1,8675,Brighton (Part),2018,39658,38060,1598,2.96,13162,12848,314,2.38,2.89,108675
580,1,8675,Brighton (Part),2019,39919,38314,1605,2.96,13435,12932,503,3.74,2.85,108675
581,1,8675,Brighton (Part),2020,39931,39078,853,2.95,13936,13232,704,5.05,2.8,108675
582,1,8675,Brighton (Part),2021,40396,39552,844,2.9,14387,13660,727,5.05,2.75,108675
583,1,8675,Brighton (Part),2022,41395,40562,833,2.84,15044,14284,760,5.05,2.7,108675
584,1,8675,Brighton (Part),2023,42012,41176,836,2.83,15348,14573,775,5.05,2.68,108675
585,1,8675,Brighton (Part),2024,42724,41850,874,2.81,15702,14909,793,5.05,2.67,108675
